file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Barred_Owl_246417.mp3,3.0,3.9999583333333333,0.9809015989303589,3.3517706469865516e-05,0.9808955192565918,1.0,1.0,Gun Gun (),0.36149051785469055,Gun Gun (),0.33349609375
Barred_Owl_614257.mp3,0.0,3.0,0.9943017959594727,5.471678014146164e-05,0.9942950010299683,0.8,1.0,Power tools Power tools (),0.4040549695491791,Power tools Power tools (),0.435302734375
Barred_Owl_614257.mp3,3.0,6.0,0.9981021881103516,4.365454879007302e-05,0.9981037378311157,1.0,0.0,Gun Gun (),0.42826777696609497,Power tools Power tools (),0.440185546875
Barred_Owl_614257.mp3,6.0,9.0,0.9759097099304199,6.61172962281853e-05,0.9758943319320679,1.0,1.0,Power tools Power tools (),0.3920072019100189,Power tools Power tools (),0.42431640625
Barred_Owl_614257.mp3,9.0,9.727291666666666,0.7137510776519775,0.00014608442143071443,0.71352219581604,0.8,0.0,Power tools Power tools (),0.39637401700019836,Siren Siren (),0.372314453125
Barred_Owl_784609.mp3,0.0,2.8560625,0.9992148876190186,1.8844270016415976e-05,0.9992148876190186,1.0,1.0,Strix varia Barred Owl (),0.9209250807762146,Strix varia Barred Owl (),0.93994140625
Belted_Kingfisher_116225.mp3,0.0,3.0,0.9964710474014282,1.7277003280469216e-05,0.9964708685874939,0.8,1.0,Engine Engine (),0.046833086758852005,Engine Engine (),0.046356201171875
Belted_Kingfisher_116225.mp3,3.0,6.0,0.9968299269676208,2.9034663384663872e-05,0.9968246221542358,1.0,1.0,Power tools Power tools (),0.26536762714385986,Power tools Power tools (),0.266845703125
Belted_Kingfisher_116225.mp3,6.0,6.55,0.7991205453872681,9.218938794219866e-05,0.7973336577415466,0.8,0.0,Engine Engine (),0.07281234115362167,Siren Siren (),0.053985595703125
Black_capped_Chickadee_703254.mp3,0.0,1.4009791666666667,0.9928146004676819,2.66430142801255e-05,0.9928127527236938,1.0,1.0,Poecile carolinensis Carolina Chickadee (),0.861335039138794,Poecile carolinensis Carolina Chickadee (),0.7880859375
Blue_Jay_121372.mp3,0.0,3.0,0.9878771901130676,1.1551129318831954e-05,0.9878746271133423,1.0,1.0,Asio otus Long-eared Owl (),0.07730290293693542,Asio otus Long-eared Owl (),0.11480712890625
Blue_Jay_121372.mp3,3.0,6.0,0.9931392669677734,5.283187419991009e-06,0.9931565523147583,1.0,1.0,None,0.0,Power tools Power tools (),0.032012939453125
Blue_Jay_121372.mp3,6.0,6.44,0.34003493189811707,0.00014932603517081589,0.32917487621307373,0.2,0.0,None,0.0,Engine Engine (),0.07708740234375
Blue_Jay_362427.mp3,0.0,2.1526666666666667,0.900551438331604,1.7821521396399476e-05,0.8999856114387512,1.0,0.0,None,0.0,None,0.0
Blue_Jay_754900.mp3,0.0,3.0,0.9999948143959045,4.62186153527e-06,0.9999948143959045,0.8,1.0,Cyanocitta cristata Blue Jay (),0.9546824097633362,Cyanocitta cristata Blue Jay (),0.97021484375
Blue_Jay_754900.mp3,3.0,6.0,0.9999925494194031,5.059909653937211e-06,0.9999924898147583,0.8,1.0,Cyanocitta cristata Blue Jay (),0.6024892926216125,Cyanocitta cristata Blue Jay (),0.61865234375
Blue_Jay_754900.mp3,6.0,6.9195625,0.8882081508636475,0.00010563142859609798,0.8882032036781311,0.4,1.0,Neoconocephalus bivocatus False Robust Conehead (),0.37216633558273315,Neoconocephalus bivocatus False Robust Conehead (),0.154052734375
Canada_Goose_20041.mp3,0.0,3.0,0.9994137287139893,4.420801269588992e-05,0.9994136095046997,0.8,1.0,Siren Siren (),0.6208234429359436,Siren Siren (),0.7158203125
Canada_Goose_20041.mp3,3.0,3.84,0.7894618511199951,0.0001304795005125925,0.7898159623146057,0.8,1.0,Siren Siren (),0.10042408853769302,Siren Siren (),0.227783203125
Canada_Goose_20043.mp3,0.0,2.0958125,0.9963917136192322,6.390624912455678e-05,0.9963886737823486,0.8,1.0,Siren Siren (),0.5307985544204712,Siren Siren (),0.498046875
Canada_Goose_231714.mp3,0.0,3.0,0.9924399852752686,3.458935680100694e-05,0.9924267530441284,0.6,1.0,Branta canadensis Canada Goose (),0.25335705280303955,Branta canadensis Canada Goose (),0.2142333984375
Canada_Goose_231714.mp3,3.0,6.0,0.9717690348625183,3.24578104482498e-05,0.9716354012489319,1.0,0.0,Branta canadensis Canada Goose (),0.09957875311374664,Siren Siren (),0.097900390625
Canada_Goose_231714.mp3,6.0,6.625,0.8077545166015625,0.00013419266906566918,0.8082761168479919,0.6,1.0,Power tools Power tools (),0.041775818914175034,Power tools Power tools (),0.257080078125
Carolina_Wren_68646.mp3,0.0,3.0,0.9951457977294922,5.439350206870586e-05,0.9951457977294922,0.8,1.0,Thryothorus ludovicianus Carolina Wren (),0.6722211837768555,Thryothorus ludovicianus Carolina Wren (),0.93359375
Carolina_Wren_68646.mp3,3.0,3.318625,0.7069003582000732,9.211268479702994e-05,0.6997257471084595,0.4,1.0,None,0.0,Power tools Power tools (),0.033477783203125
Eastern_Screech_Owl_610811.mp3,0.0,3.0,0.9949321746826172,1.6952904843492433e-05,0.9949561357498169,1.0,1.0,Strix aluco Tawny Owl (),0.035703521221876144,Strix aluco Tawny Owl (),0.0421142578125
Eastern_Screech_Owl_610811.mp3,3.0,6.0,0.9851531386375427,3.579531403374858e-05,0.9851129055023193,0.8,1.0,Megascops sanctaecatarinae Long-tufted Screech-Owl (),0.10208691656589508,Megascops sanctaecatarinae Long-tufted Screech-Owl (),0.142578125
Eastern_Screech_Owl_610811.mp3,6.0,8.2663125,0.9446256160736084,4.04497841373086e-05,0.9445154666900635,0.8,1.0,Strix aluco Tawny Owl (),0.16038988530635834,Strix aluco Tawny Owl (),0.1307373046875
European_Starling_121375.mp3,0.0,3.0,0.9839768409729004,2.3141781639424153e-05,0.983879804611206,0.8,1.0,Arachnothera longirostra Little Spiderhunter (),0.056804683059453964,Arachnothera longirostra Little Spiderhunter (),0.06475830078125
European_Starling_121376.mp3,0.0,2.5500208333333334,0.9606625437736511,3.244512845412828e-05,0.960631787776947,0.6,1.0,Harpagus bidentatus Double-toothed Kite (),0.1804688721895218,Harpagus bidentatus Double-toothed Kite (),0.2010498046875
Great_Horned_Owl_479588.mp3,0.0,3.0,0.39276906847953796,5.072459316579625e-05,0.39077284932136536,0.4,0.0,None,0.0,Corvus enca Slender-billed Crow (),0.041778564453125
Great_Horned_Owl_479588.mp3,3.0,6.0,0.999970018863678,9.543017768010031e-06,0.9999698400497437,0.4,1.0,Bubo virginianus Great Horned Owl (),0.9370104074478149,Bubo virginianus Great Horned Owl (),0.91943359375
