file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Barred_Owl_246417.mp3,0.0,3.0,0.5597889423370361,0.0001556154602440074,0.5595871806144714,0.4,0.0,Gun Gun (),0.44525131583213806,Power tools Power tools (),0.46728515625
Barred_Owl_246417.mp3,3.0,3.9999583333333333,0.24601933360099792,0.0001638386893318966,0.24526669085025787,0.6,0.0,Gun Gun (),0.36149051785469055,Engine Engine (),0.07958984375
Barred_Owl_614257.mp3,0.0,3.0,0.7078421115875244,0.00031796746770851314,0.7080599069595337,0.4,1.0,Power tools Power tools (),0.4040549695491791,Power tools Power tools (),0.09246826171875
Barred_Owl_614257.mp3,3.0,6.0,0.6999241709709167,0.00029695520061068237,0.7002778649330139,0.4,0.0,Gun Gun (),0.42826777696609497,Power tools Power tools (),0.1005859375
Barred_Owl_614257.mp3,6.0,9.0,0.8284034729003906,0.0002749228442553431,0.828534722328186,0.4,1.0,Power tools Power tools (),0.3920072019100189,Power tools Power tools (),0.173095703125
Barred_Owl_614257.mp3,9.0,9.727291666666666,0.6081027984619141,0.00025488153914920986,0.6082859635353088,0.4,0.0,Power tools Power tools (),0.39637401700019836,Siren Siren (),0.04888916015625
Barred_Owl_784609.mp3,0.0,2.8560625,0.9925875067710876,9.622828656574711e-05,0.9925857186317444,0.4,1.0,Strix varia Barred Owl (),0.9209250807762146,Strix varia Barred Owl (),0.7490234375
Belted_Kingfisher_116225.mp3,0.0,3.0,0.049875691533088684,0.00027373412740416825,0.04488002508878708,0.0,0.0,Engine Engine (),0.046833086758852005,Conocephalus brevipennis Short-winged Meadow Katydid (),0.2822265625
Belted_Kingfisher_116225.mp3,3.0,6.0,0.054806675761938095,0.00028216594364494085,0.052358824759721756,0.0,0.0,Power tools Power tools (),0.26536762714385986,Conocephalus brevipennis Short-winged Meadow Katydid (),0.1588134765625
Belted_Kingfisher_116225.mp3,6.0,6.55,0.36400991678237915,0.00018010009080171585,0.3587859570980072,0.4,0.0,Engine Engine (),0.07281234115362167,Siren Siren (),0.10479736328125
Black_capped_Chickadee_703254.mp3,0.0,1.4009791666666667,0.005815655924379826,0.0002668803499545902,0.0026789172552525997,0.0,0.0,Poecile carolinensis Carolina Chickadee (),0.861335039138794,None,0.0
Blue_Jay_121372.mp3,0.0,3.0,0.11563320457935333,0.00014883388939779252,0.11502809822559357,0.4,0.0,Asio otus Long-eared Owl (),0.07730290293693542,Charadrius vociferus Killdeer (),0.54296875
Blue_Jay_121372.mp3,3.0,6.0,0.21498610079288483,8.72942473506555e-05,0.21320980787277222,0.2,0.0,None,0.0,Accipiter gentilis Northern Goshawk (),0.0567626953125
Blue_Jay_121372.mp3,6.0,6.44,0.07320360839366913,0.00018690594879444689,-0.002229511272162199,0.0,0.0,None,0.0,None,0.0
Blue_Jay_362427.mp3,0.0,2.1526666666666667,0.05799168348312378,0.0001463786029489711,0.05416098237037659,0.0,0.0,None,0.0,Hylophilus amaurocephalus Gray-eyed Greenlet (),0.1883544921875
Blue_Jay_754900.mp3,0.0,3.0,0.03326654061675072,0.00020250461238902062,0.03212380409240723,0.0,0.0,Cyanocitta cristata Blue Jay (),0.9546824097633362,None,0.0
Blue_Jay_754900.mp3,3.0,6.0,0.01940786838531494,0.00013664146536029875,0.01779121533036232,0.0,0.0,Cyanocitta cristata Blue Jay (),0.6024892926216125,None,0.0
Blue_Jay_754900.mp3,6.0,6.9195625,0.017950106412172318,0.0001787258661352098,0.016082223504781723,0.0,0.0,Neoconocephalus bivocatus False Robust Conehead (),0.37216633558273315,Power tools Power tools (),0.037384033203125
Canada_Goose_20041.mp3,0.0,3.0,0.9535067677497864,0.00017271519755013287,0.9536610841751099,0.4,1.0,Siren Siren (),0.6208234429359436,Siren Siren (),0.090087890625
Canada_Goose_20041.mp3,3.0,3.84,0.3882363438606262,0.00017068312445189804,0.38337981700897217,0.2,1.0,Siren Siren (),0.10042408853769302,None,0.0
Canada_Goose_20043.mp3,0.0,2.0958125,0.5215938091278076,0.00021486327750608325,0.5212020874023438,0.6,0.0,Siren Siren (),0.5307985544204712,Power tools Power tools (),0.278076171875
Canada_Goose_231714.mp3,0.0,3.0,0.7356704473495483,0.00018144819478038698,0.7349422574043274,0.4,1.0,Branta canadensis Canada Goose (),0.25335705280303955,Branta canadensis Canada Goose (),0.11480712890625
Canada_Goose_231714.mp3,3.0,6.0,0.6263166069984436,0.00014153851952869445,0.6244462728500366,0.2,1.0,Branta canadensis Canada Goose (),0.09957875311374664,Branta canadensis Canada Goose (),0.07073974609375
Canada_Goose_231714.mp3,6.0,6.625,0.023303521797060966,7.052389992168173e-05,0.015579693019390106,0.0,0.0,Power tools Power tools (),0.041775818914175034,None,0.0
Carolina_Wren_68646.mp3,0.0,3.0,0.991567075252533,0.00014213511894922704,0.9915792942047119,0.2,1.0,Thryothorus ludovicianus Carolina Wren (),0.6722211837768555,Thryothorus ludovicianus Carolina Wren (),0.9404296875
Carolina_Wren_68646.mp3,3.0,3.318625,0.19211305677890778,0.00018517290300223976,0.15848113596439362,0.0,0.0,None,0.0,None,0.0
Eastern_Screech_Owl_610811.mp3,0.0,3.0,0.6076167821884155,0.00012023080489598215,0.6084622144699097,0.6,0.0,Strix aluco Tawny Owl (),0.035703521221876144,Megascops asio Eastern Screech-Owl (),0.322998046875
Eastern_Screech_Owl_610811.mp3,3.0,6.0,0.3214936852455139,0.0002124989841831848,0.31922218203544617,0.0,0.0,Megascops sanctaecatarinae Long-tufted Screech-Owl (),0.10208691656589508,Megascops kennicottii Western Screech-Owl (),0.1220703125
Eastern_Screech_Owl_610811.mp3,6.0,8.2663125,0.34966665506362915,0.0001415859442204237,0.34889376163482666,0.4,0.0,Strix aluco Tawny Owl (),0.16038988530635834,Megascops asio Eastern Screech-Owl (),0.1397705078125
European_Starling_121375.mp3,0.0,3.0,0.007145713549107313,0.00019441419863142073,0.003944529220461845,0.0,0.0,Arachnothera longirostra Little Spiderhunter (),0.056804683059453964,Conocephalus brevipennis Short-winged Meadow Katydid (),0.227294921875
