file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Barred_Owl_784609.mp3,0.0,2.8560625,0.9999998211860657,0.0,1.0,1.0,1.0,Strix varia Barred Owl (),0.93994140625,Strix varia Barred Owl (),0.93994140625
Belted_Kingfisher_116225.mp3,0.0,3.0,0.9999999403953552,0.0,0.9999997615814209,1.0,1.0,Engine Engine (),0.046356201171875,Engine Engine (),0.046356201171875
Belted_Kingfisher_116225.mp3,3.0,6.0,1.0000005960464478,0.0,1.0,1.0,1.0,Power tools Power tools (),0.266845703125,Power tools Power tools (),0.266845703125
Belted_Kingfisher_116225.mp3,6.0,6.55,0.9999998211860657,0.0,1.0,1.0,1.0,Siren Siren (),0.053985595703125,Siren Siren (),0.053985595703125
Black_capped_Chickadee_703254.mp3,0.0,1.4009791666666667,1.0,0.0,1.0,1.0,1.0,Poecile carolinensis Carolina Chickadee (),0.7880859375,Poecile carolinensis Carolina Chickadee (),0.7880859375
Blue_Jay_121372.mp3,0.0,3.0,0.9999999403953552,0.0,1.0,1.0,1.0,Asio otus Long-eared Owl (),0.11480712890625,Asio otus Long-eared Owl (),0.11480712890625
Blue_Jay_121372.mp3,3.0,6.0,1.0000001192092896,0.0,0.9999998807907104,1.0,1.0,Power tools Power tools (),0.032012939453125,Power tools Power tools (),0.032012939453125
Blue_Jay_121372.mp3,6.0,6.44,0.9999992847442627,0.0,1.0,1.0,1.0,Engine Engine (),0.07708740234375,Engine Engine (),0.07708740234375
Blue_Jay_362427.mp3,0.0,2.1526666666666667,0.9999998211860657,0.0,1.0,1.0,1.0,None,0.0,None,0.0
Blue_Jay_754900.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Cyanocitta cristata Blue Jay (),0.97021484375,Cyanocitta cristata Blue Jay (),0.97021484375
Blue_Jay_754900.mp3,3.0,6.0,0.9999998211860657,0.0,0.9999998807907104,1.0,1.0,Cyanocitta cristata Blue Jay (),0.61865234375,Cyanocitta cristata Blue Jay (),0.61865234375
Blue_Jay_754900.mp3,6.0,6.9195625,0.9999998211860657,0.0,1.0,1.0,1.0,Neoconocephalus bivocatus False Robust Conehead (),0.154052734375,Neoconocephalus bivocatus False Robust Conehead (),0.154052734375
Canada_Goose_20041.mp3,0.0,3.0,1.0000001192092896,0.0,0.9999998807907104,1.0,1.0,Siren Siren (),0.7158203125,Siren Siren (),0.7158203125
Canada_Goose_20041.mp3,3.0,3.84,0.9999998807907104,0.0,0.9999998807907104,1.0,1.0,Siren Siren (),0.227783203125,Siren Siren (),0.227783203125
Canada_Goose_20043.mp3,0.0,2.0958125,1.0000001192092896,0.0,1.0,1.0,1.0,Siren Siren (),0.498046875,Siren Siren (),0.498046875
Canada_Goose_231714.mp3,0.0,3.0,1.0000001192092896,0.0,1.0,1.0,1.0,Branta canadensis Canada Goose (),0.2142333984375,Branta canadensis Canada Goose (),0.2142333984375
Canada_Goose_231714.mp3,3.0,6.0,0.9999998211860657,0.0,1.0,1.0,1.0,Siren Siren (),0.097900390625,Siren Siren (),0.097900390625
Canada_Goose_231714.mp3,6.0,6.625,1.0,0.0,0.9999998807907104,1.0,1.0,Power tools Power tools (),0.257080078125,Power tools Power tools (),0.257080078125
Carolina_Wren_68646.mp3,0.0,3.0,1.0,0.0,0.9999998807907104,1.0,1.0,Thryothorus ludovicianus Carolina Wren (),0.93359375,Thryothorus ludovicianus Carolina Wren (),0.93359375
Carolina_Wren_68646.mp3,3.0,3.318625,0.9999995231628418,0.0,0.9999998807907104,1.0,1.0,Power tools Power tools (),0.033477783203125,Power tools Power tools (),0.033477783203125
