file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Great_Horned_Owl_479588.mp3,0.0,3.0,0.019335560500621796,0.00011081481352448463,0.008544676005840302,0.0,0.0,None,0.0,Corvus enca Slender-billed Crow (),0.041778564453125
Great_Horned_Owl_479588.mp3,3.0,6.0,0.9737347364425659,0.0002012319746427238,0.9738802909851074,0.2,1.0,Bubo virginianus Great Horned Owl (),0.677734375,Bubo virginianus Great Horned Owl (),0.91943359375
Great_Horned_Owl_479588.mp3,6.0,9.0,0.7427974939346313,0.00015137839363887906,0.7460315227508545,0.4,1.0,Bubo virginianus Great Horned Owl (),0.062744140625,Bubo virginianus Great Horned Owl (),0.3125
Great_Horned_Owl_479588.mp3,9.0,9.353354166666668,0.026465073227882385,0.0001986941060749814,0.02442251890897751,0.0,0.0,Power tools Power tools (),0.11376953125,Orchelimum pulchellum Handsome Meadow Katydid (),0.21826171875
Great_Horned_Owl_546237.mp3,0.0,3.0,0.12735489010810852,0.00018827150051947683,0.12644051015377045,0.2,0.0,Bubo virginianus Great Horned Owl (),0.3173828125,Engine Engine (),0.182861328125
Great_Horned_Owl_546237.mp3,3.0,4.565333333333333,0.36599668860435486,9.681373194325715e-05,0.36348044872283936,0.4,0.0,Power tools Power tools (),0.060882568359375,Engine Engine (),0.061859130859375
Mallard_419063.mp3,0.0,3.0,0.16463053226470947,0.00022963606170378625,0.16284093260765076,0.2,0.0,Anas platyrhynchos Mallard (),0.149169921875,Calypte anna Anna's Hummingbird (),0.07623291015625
Mallard_419063.mp3,3.0,6.0,0.0877944827079773,0.0001829196116887033,0.0854596346616745,0.0,0.0,Anas platyrhynchos Mallard (),0.093994140625,Calypte anna Anna's Hummingbird (),0.11651611328125
Mallard_419063.mp3,6.0,6.305208333333334,0.11021114885807037,0.00019051242270506918,0.105921670794487,0.2,0.0,Milvago chimachima Yellow-headed Caracara (),0.07757568359375,Engine Engine (),0.1282958984375
Mallard_792532.mp3,0.0,1.3929791666666667,0.05335842818021774,0.00011019379599019885,0.04302767291665077,0.0,0.0,None,0.0,Bambusicola sonorivox Taiwan Bamboo-Partridge (),0.037384033203125
Mourning_Dove_116226.mp3,0.0,1.3500208333333332,0.17267164587974548,0.00015885359607636929,0.1671663224697113,0.2,0.0,Power tools Power tools (),0.05120849609375,Dryophytes femoralis Pine Woods Treefrog (),0.10345458984375
